"","S0","F0","L0","I0","J0","S1","F1","L1","I1","J1","N0","N1","cL0","cF0","cI0","cJ0","cL1","cF1","cI1","cJ1","cN0","cN1","Ct","Cl","Pt","Pl","LTBIEn","natdeath0","natdeath1","tbdeath0","tbdeath1","progAcute0","activation0","progAcute1","activation1","exogenous0","exogenous1"
"1",245.839449803436,0.001934508,4.15159857142857,0.00496811893208895,0.00204899820362991,25.5009651876495,0.00110792,5.89212,0.00411127978417892,0.00169561256635628,250,31.4,0,0,0,0,0,0,0,0,0,0,14014.9,700.434027777778,0,0,0.263109,0,0,0,0,0,0,0,0,0,0
"2",247.51362069412,0.00191769888525709,3.95739130888986,0.00487330581353791,0.00200989448806931,26.2700751765801,0.00123789398128762,5.76893194055594,0.00422554799834414,0.0017427401349103,251.479812902197,32.0462132992506,127962925.680051,1356157.93350705,66759706.465321,27533664.2484092,184029209.742905,930034.009404668,60927413.1497342,25128255.1408508,223612454.327288,271014912.042895,13687.3768140386,684.065135788999,0,0,0.4735962,2.56410256410256,0.473962264150943,0.000642777283870828,0.00053510782788073,0.00226709619368477,0.00453997841816748,0.00155055584362601,0.00466392349956326,7.69867541788867e-06,7.17841025033602e-05
"3",249.193370433837,0.00187214043928722,3.77308387716018,0.00472506661523435,0.00194875628763902,27.0285589974905,0.00131095090296364,5.65531439315114,0.00424189629313847,0.00174948265197236,252.975000274339,32.6911757204898,247103041.179519,2657956.61552711,129558286.845121,53433643.7270839,360108900.816705,1881293.62965457,120225802.852953,49584653.1540429,432752928.367251,531800650.453356,13367.5077274531,668.078778934601,0,0,0.685673667598683,5.14338269643279,0.957678691309443,0.00126932187076521,0.00108050266762897,0.00449531916794646,0.00886808169910325,0.00317384764056205,0.00923317167302051,1.48145230469788e-05,0.000142013903714118
"4",250.879527485572,0.00181186956243763,3.59784535236722,0.00455088604879668,0.00187691910487095,27.777407988228,0.00135215228606081,5.5502623591831,0.00421189911494528,0.00173711093441246,254.485612512656,33.3349715097466,358047767.185814,3892689.2533719,188405705.658543,77704048.0964612,528782505.570917,2828138.33523751,177611438.497503,73252175.199535,628050210.19419,782474257.603193,13055.1138666864,652.466017505704,0,0,0.899351967242815,7.73799808386191,1.45113040029797,0.00187466826356865,0.00162667061198565,0.00665927165261841,0.0129949077082274,0.00482786417936022,0.0137149806751576,2.13340091626309e-05,0.000209633254783583
"5",252.572744556517,0.00174476492013924,3.43104252410496,0.00436616289594126,0.00180073384973849,28.5173768520659,0.00137502588474379,5.45304961777988,0.0041614726572712,0.00171631358181242,256.011698742287,33.9776792819696,461372084.665898,5055809.78748873,243427486.072456,100396646.798245,690540935.491594,3758098.43823164,233002657.674524,96097141.3007925,810252027.324088,1023398832.90514,12750.0205383926,637.218120711221,0,0,1.11464176409157,10.3481069301456,1.95429978157716,0.00245655197932379,0.00216904223974402,0.0087464624868843,0.0169302444164167,0.00649096766851452,0.0181159042776862,2.72769224924612e-05,0.000274294444874501
"6",254.273567592427,0.00167522161400088,3.27216193922211,0.00417944110067007,0.00172372429575658,29.2490845270516,0.00138703262744811,5.36310695676504,0.00410354896231978,0.00169242414830138,257.553307918659,34.6193744895547,557606245.592296,6147121.12240748,294804894.406778,121586199.388106,845832135.798666,4665376.84670436,286416104.031637,118126415.787059,980144460.509586,1255040032.46407,12452.0571317463,622.326561795521,0,0,1.33155381885372,12.973867942887,2.4671704122484,0.00301421554303025,0.00270556070124331,0.0107516282899571,0.0206832433742062,0.00815211641572678,0.0224419829018524,3.26783288307461e-05,0.000335978120190589
"7",255.982475240283,0.00160566629836411,3.12076535184179,0.00399538263406343,0.00164781317676062,29.9730673047612,0.00139240163935705,5.2799584254824,0.00404448743659064,0.00166806543994981,259.110489454234,35.2601306847595,647241128.089177,7168677.00820281,342742402.326887,141357035.987925,995067239.880496,5547565.74525353,337914629.889096,139365920.801717,1138509243.41219,1477895356.31656,12161.0570230361,607.78301327019,0,0,1.55009898529506,15.6154403317963,2.98972700831715,0.00354773192050824,0.00323544314077944,0.0126735198210596,0.0242625264442652,0.00980581249979628,0.0266988410999053,3.75791525542e-05,0.000394810558263459
"8",257.699901557915,0.00153741484274288,2.97646412705412,0.00381645552015186,0.00157401837836771,30.6898071878578,0.00139361164586475,5.20318755416891,0.00398732571685218,0.00164449026740231,260.68329357371,35.9000201696568,730732212.264047,8123631.7128801,387450209.248491,159795849.012089,1138624895.00496,6403980.05942627,387581151.536664,159849853.458624,1286101902.23751,1692459880.05967,11876.8574824869,593.579342257236,0,0,1.77028820915903,18.2729838133782,3.52195539601163,0.00405762182511737,0.00375854824907279,0.0145130851987215,0.0276762543092875,0.0114494793965503,0.0308917473676977,4.20213516808409e-05,0.000450976161111982
"9",259.426249215359,0.00147115748967066,2.83890440183208,0.00364389156794987,0.00150284793480418,31.3997473617917,0.00139217255855226,5.13241910729044,0.00393343021965327,0.00162226218098694,262.271771514184,36.5391143340413,808502722.346569,9015613.4141598,429135061.653863,176987906.783797,1276854561.41698,7234806.97869678,435505578.192817,179615294.960879,1423641304.19839,1899210241.54938,11599.2995832601,579.707605941105,0,0,1.99213252783906,20.9466586192624,4.06384249291211,0.00454463778092309,0.00427505269770582,0.0162724443844426,0.0309321729364134,0.0130820934475593,0.0350256538209257,4.60455322719283e-05,0.000504676049860634
"10",261.161897294053,0.00140723309578038,2.70775835648555,0.0034782293481111,0.00143452396843,32.1033009266136,0.00138904302232037,5.06730892874589,0.00388333431490942,0.00160160115812648,263.875975636951,37.1774838338548,880946241.971738,9848386.63059556,467995628.228508,193015146.105543,1410079198.93737,8040669.10012434,481778344.467992,198699543.198663,1551805402.93638,2098597755.70415,11328.2281125804,566.160047126995,0,0,2.21564307045354,23.6366255065873,4.61537629418066,0.00500964273264939,0.00478528544001505,0.0179543116684207,0.0340376471846295,0.0147034646990227,0.0391052248463292,4.96898509453507e-05,0.000556109005518305
"11",262.90720601073,0.00134578402528811,2.58271896300517,0.00331962177544474,0.00136910954580489,32.8008560767517,0.00138485715795802,5.00753803172907,0.00383716333687813,0.00158255889035087,265.495959489081,37.8151986878659,948428976.95089,10625673.8924835,504220363.265284,207955291.064213,1538597558.72885,8822398.26428412,526487285.968311,217138824.156422,1671230305.17287,2291046067.11787,11063.4914849391,552.929089902964,0,0,2.4408310581377,26.3430457695304,5.17654586148413,0.00545354221590846,0.00528964290563281,0.0195616716804607,0.0369996867767897,0.0163138555001115,0.0431348594908989,5.29895905751866e-05,0.000605463216636582
"12",264.662519684592,0.00128684355373445,2.4634967177027,0.0031680101672153,0.00130658046444473,33.4927793866582,0.00138005033821135,4.95280893875448,0.00379484925362761,0.00156510731929274,267.13177783648,38.4523283323238,1011291766.24766,11351064.9025206,537986716.95434,221881527.331451,1662686197.90173,9580917.38605346,569716209.912575,234967702.393322,1782511075.43597,2476951027.59368,10804.9416573268,540.007335403414,0,0,2.66770780445406,29.0660812514697,5.74734131337645,0.00587724683927058,0.00578854573993806,0.021097598788655,0.0398249676109012,0.0179137757107977,0.0471187101007211,5.59770812685284e-05,0.000652913211574875
"13",266.428168695184,0.00123038513262882,2.34981751210769,0.00302322259644009,0.00124686581661089,34.1794180674966,0.00137493087271381,4.90284323429257,0.00375623826333863,0.00154918301256339,268.783486680837,39.0889416539378,1069851900.84883,12027973.5505895,569461063.455425,234862472.498565,1782601283.34185,10317178.0895322,611544324.821767,252218845.830446,1886203410.35341,2656681632.08359,10552.4340464459,527.387557671583,0,0,2.89628471586832,31.8058943574849,6.32775381650586,0.00628165189887395,0.0062824169194975,0.0225651575343614,0.0425198501118368,0.0195038708875469,0.0510606985516304,5.86817923385215e-05,0.000698619232398228
"14",268.204470854859,0.00117635011699864,2.24142116233612,0.00288502933953412,0.00118987085754797,34.8611016484873,0.00136972224476357,4.8573797878275,0.00372114397698196,0.00153470909785132,270.451143267509,39.7251070116344,1124404787.24878,12659620.9060692,598799000.836226,246962299.779913,1898580224.52582,11032127.4883398,652046103.742376,268922969.340076,1982825708.77099,2830581425.09661,10305.8274478588,515.062699618726,0,0,3.12657329226273,34.562648067032,6.91777557732002,0.00666762665831643,0.00677167088055086,0.0239673488162935,0.0450903956026891,0.0210848598679666,0.0549645308039048,6.11305031889543e-05,0.000742727713827987
"15",269.991732436544,0.00112466334081502,2.13806032458395,0.0027531740166983,0.00113548984869478,35.5381433224098,0.00136458897889697,4.81617336218889,0.00368937305809734,0.00152160583752037,272.134806088334,40.3608922524732,1175225479.30099,13249032.1277236,626145833.404777,258240936.940953,2010843161.01835,11726690.4051636,691291363.525306,285108867.44264,2072861281.77444,2998970082.39146,10064.9839570247,503.025869077731,0,0,3.35858512747153,37.3365059466987,7.5173998340994,0.00703600906512497,0.00725670832437429,0.0253070818595735,0.0475423812654334,0.0226574989329048,0.0588337101933606,6.33475049573366e-05,0.000785372219538969
"16",271.790248993758,0.00107524184196461,2.0394996418779,0.00262739096764182,0.00108361322394267,36.2108410830692,0.00135965316637819,4.77899345573796,0.00366073702500771,0.00150979549618962,273.834534881669,40.9963647244947,1222570094.77719,13799040.6553407,651637133.319322,268754297.922658,2119594322.69328,12401759.9226596,729345448.549856,300803490.079884,2156760566.67451,3162145021.24568,9829.76889218261,491.27033494896,0,0,3.59233190983046,40.1276321629893,8.12662084923108,0.00738760351040758,0.00773791394643068,0.0265871606784466,0.0498813140279317,0.0242225605179039,0.062671549702079,6.53548081977095e-05,0.000826674526013613
"17",273.600306051059,0.00102799972946847,1.94551503375365,0.00250741483739259,0.00103413154310542,36.879478724092,0.001355005484668,4.7456232967903,0.00363505719181651,0.00149920437854579,275.550390630923,41.6315912879373,1266677128.64815,14312296.0429328,675399325.970806,278554524.270445,2225023276.37437,13058192.5361579,766269461.381457,316032037.744894,2234943274.93234,3320382968.03688,9600.05071903606,479.789523436156,0,0,3.82782542273587,42.936191495109,8.74543390167628,0.00772318027796633,0.00821565566646905,0.0278102786488997,0.0521124435818744,0.0257808200799167,0.066481183361465,6.71723443425298e-05,0.000866745709833232
"18",275.422179709832,0.000982850880800692,1.85589307822852,0.00239298575773387,0.000986937628895892,37.5443267376854,0.00135071284820419,4.7158589452501,0.00361216628408967,0.001489763495698,277.282435562328,42.2666383255635,1307768672.49731,14791273.4467659,697550269.837661,287690224.283329,2327306069.97352,13696805.9197604,802120510.639195,330818063.709951,2307800440.06507,3473941450.24242,9375.70097719777,468.577014370326,0,0,4.06507754521117,45.7623493477338,9.37383527960741,0.00804347591790675,0.0086902846231549,0.0289790175836863,0.0542407746605672,0.0273330476798963,0.0702655768909539,6.88181552672847e-05,0.000905687175195585
"19",277.256137195418,0.000939710420262984,1.77043045680562,0.00228385204248413,0.000941927678538652,38.2056431357357,0.00134682391236727,4.68950847573369,0.00359190850745022,0.00148140859346817,279.030733142365,42.9015717524827,1346051547.84262,15238283.6933441,718199815.894559,296206703.730524,2426606283.50329,14318378.2226727,836951960.712265,345183577.016923,2375696351.16105,3623060199.45515,9156.59420835369,457.626537619523,0,0,4.30410025247932,48.6062717637577,10.0118222732008,0.00834919411308409,0.00916213555164066,0.0300958492724758,0.056271078661942,0.0288800024007896,0.0740275376479393,7.03085687261725e-05,0.000943591597583196
"20",279.102437360891,0.000898495513550342,1.68893344537402,0.00217977148341348,0.000899001798243978,38.8636742069237,0.00134337315129095,4.66639122673806,0.00357413895148393,0.00147407990654422,280.79534807506,43.5364570256711,1381718360.05549,15655483.3547241,737450339.513571,304146185.223111,2523075995.14454,14923648.2889417,870813675.447052,359149142.980988,2438970368.1469,3767962461.86152,8942.60788610555,446.931969582532,0,0,4.54490561654066,51.4681254370128,10.6593931675779,0.00864100679535917,0.00963152734619832,0.0311631383377455,0.0582079046768753,0.0304224285495586,0.0777697239482525,7.16583591970019e-05,0.000980543778055984
"21",280.961331156681,0.000859125779222175,1.61121744076544,0.00208051186250238,0.000858064214478382,39.5186552188076,0.00134038395016162,4.64633710596298,0.00355872275693214,0.00146772181500591,282.576346299303,44.1713591532927,1414948478.79587,16044884.5346012,755397242.054837,311548015.084763,2616856669.6413,15513316.4485698,903752251.86251,372733979.581713,2497938620.47008,3908856217.5341,8733.62234745307,436.487329764506,0,0,4.78750580675601,54.3480777249621,11.3165472358899,0.00891955537535669,0.0100987637052935,0.0321831457590056,0.0600555899679643,0.0319610530376286,0.081494653806443,7.28808945527572e-05,0.00101662141107425
"22",282.833062071766,0.000821523485792163,1.53710651666091,0.00198585102931289,0.000819023305874807,40.170811071192,0.00133787099221908,4.6291859449625,0.00354553424554553,0.00146228248545098,284.373794986248,44.8063427038777,1445908950.29963,16408364.2198539,772129421.620852,318448857.504645,2708079975.56256,16088045.6673381,935811242.045551,385956048.979239,2552895593.64498,4045935312.25469,8529.52072587738,426.286777432613,0,0,5.03191309043455,57.2462966613652,11.9832847325434,0.00918545200977138,0.0105641338059402,0.0331580327016691,0.061818269934865,0.0334965835774674,0.0852047131384081,7.39882693858069e-05,0.00105189577225526
"23",284.717866550132,0.000785613628926871,1.46643300479638,0.00189557674096365,0.000781791537233597,40.8203569055762,0.00133584212591754,4.61478689805406,0.00353445609857253,0.00145771353217963,286.187762536836,45.4414718153869,1474755346.3866,16747673.1346156,787729713.636435,324882876.245535,2796868537.35223,16648462.9211686,967031362.506706,398832143.858698,2604115609.40319,4179380506.63881,8330.18888598819,416.324608349856,0,0,5.27813983342677,60.1629509689165,12.6596068865642,0.00943928086437625,0.0110279129798925,0.0340898644472104,0.0634998875966295,0.0350297074685424,0.0889021634641223,7.49914259728338e-05,0.00108643233359308
"24",286.615974385088,0.000751323941582079,1.39903709871967,0.00180948637644273,0.00074628534169672,41.4674986745499,0.00133429983975892,4.60299788146224,0.00352537861492381,0.00145396971123976,288.018318579468,46.076810204178,1501632554.66365,17064444.0783793,802275302.508009,330881904.424207,2883336627.55193,17195160.7067243,997450690.892049,411377968.559998,2651854205.67425,4309360447.7107,8135.5153596984,406.595251585208,0,0,5.52619850072223,63.0982100718584,13.3455158950983,0.00968159935014696,0.0114903633776254,0.0349806143118302,0.0651042026177404,0.036561090823516,0.0925891491445254,7.5900263903938e-05,0.00112029131369381
"25",288.527609093285,0.00071858486657247,1.33476647811545,0.00172738658836078,0.000712424977120549,42.1124336744004,0.00133324243550788,4.59368504934255,0.00351819905452922,0.0014510086496081,289.865533967833,46.7124211738826,1526675514.05374,17360199.7531942,815838105.882419,336475602.991054,2967590804.10594,17728698.627936,1027104850.28643,423608215.089884,2696349422.68041,4436032568.11019,7945.39128389008,397.093266398303,0,0,5.7761016570524,66.0522441085708,14.0410149170482,0.00991293932077216,0.0119517346130445,0.0358321674919963,0.0666347999019392,0.0380913781315701,0.0962677041836347,7.67237393716469e-05,0.00115352817011936
"26",290.452988269921,0.000687329508036404,1.27347595217129,0.00164909292765592,0.000680134371293118,42.7553510437775,0.00133266496620924,4.58672230378695,0.00351282106145239,0.00144879060726568,291.7294807789,47.3483676241994,1550009899.47546,17636360.0970854,828485133.116981,341691608.57367,3049730497.2324,18249605.0160407,1056027181.5297,435536634.190217,2737823001.2632,4559543917.96837,7759.71033953732,387.813339196926,0,0,6.0278619674984,69.0252239441384,14.7461080668427,0.0101338082259231,0.0124122643855309,0.0366463248041066,0.0680950977759983,0.0396211920842342,0.0999397586244017,7.74699550584348e-05,0.00118619404029363
"27",292.392323926336,0.000657493570999377,1.21502712073937,0.00157442946109981,0.000649340964182406,43.3964322309433,0.00133255998879993,4.58199083624792,0.00350915415741951,0.00144727826831426,293.610232311072,47.9847120596058,1571752759.2201,17894249.146636,840278819.57093,346555671.348463,3129848549.96123,18758378.5527093,1084248904.06812,447176101.677813,2776481499.28613,4680031934.25988,7578.36869225175,378.750280565605,0,0,6.28149219810392,72.0173211828963,15.46080040834,0.0103446902180702,0.0128721790778473,0.0374248063018023,0.0694883557840507,0.0411511336075889,0.103607144564617,7.81462414924196e-05,0.00121833613674926
"28",294.345822811039,0.000629015294212149,1.15928805222885,0.00150322839256035,0.000619975551733928,44.0358514318887,0.00133291816934337,4.57937869808001,0.00350711329576799,0.00144643655701166,295.507863082506,48.6215165979908,1592013108.31904,18135101.4540501,851277338.279217,351091783.584084,3208031716.09183,19255489.8742231,1111799265.91369,458538680.292088,2812517331.63639,4797625152.17183,7401.26493421735,369.899022363648,0,0,6.53700521649318,75.0287081809586,16.1850979488624,0.0105460472125274,0.013331694329461,0.0381692547636396,0.0708176821118062,0.0426817820573282,0.107271601817192,7.87592306692632e-05,0.00124999810184456
"29",296.3136867151,0.000601835379212607,1.10613297728663,0.00143532969392404,0.000591972133652289,44.6737760013852,0.0013337287703535,4.5787803981132,0.00350661846655468,0.00144623247490673,297.422448829593,49.2588429792102,1610892480.96074,18360068.0845663,861534890.497205,355322299.470599,3284361119.00821,19741383.1407228,1138705683.30492,469635677.29525,2846109739.01311,4912443862.74911,7228.30002748245,361.254614890991,0,0,6.7944139924942,78.0595580587279,16.9190076333603,0.0107383199014408,0.0137910155853802,0.0388812390489802,0.0720860406588594,0.0442136955421797,0.110934783237364,7.93149226684674e-05,0.00128122032648572
"30",298.296112762756,0.000575896917332868,1.05544199741176,0.00137058074871273,0.000565267766418245,45.310366838865,0.00133498004330196,4.58009652535624,0.00350759434477884,0.00144663495575624,299.3540665056,49.8967525735651,1628485444.8006,18570222.2196687,871101976.522797,359268046.814487,3358912674.50195,20216477.5590705,1164993870.66467,480477698.070741,2877425690.35755,5024600720.79643,7059.37724857673,352.812224120287,0,0,7.05373159876718,81.1100447133904,17.6625373387069,0.0109219287229874,0.0142503386209046,0.0395622573228493,0.0732962577762959,0.0457474113478972,0.114598259737769,7.98187459263609e-05,0.00131204023685589
"31",300.293293688006,0.000551145315697202,1.00710080771686,0.001308836009803,0.00053980242212214,45.9457787508622,0.00133665954456757,4.58323339508801,0.00350996997495863,0.00144761473543492,301.302794279471,50.5353063902052,1644880079.80695,18766564.3906221,880025648.117887,362948431.144665,3431757480.49155,20681168.8512791,1190687961.44176,491074695.961854,2906620723.46012,5134201306.74644,6894.40213442272,344.567128993672,0,0,7.3149712114384,84.1803428313965,18.4156958681192,0.0110972747873241,0.0147098500428553,0.0402137401521076,0.0744510286858808,0.0472834464392019,0.118263525010845,8.02756117669693e-05,0.00134249255268054
"32",302.305418097932,0.000527528222882734,0.961000433104112,0.00124995667173858,0.000515518853315913,46.5801607916098,0.00133875438936799,4.58810271673722,0.00351367848647677,0.00144914423453562,303.268711534784,51.1745650854574,1660158424.1013,18950027.3657096,888349743.767694,366381532.740349,3502962176.28819,21135830.6630956,1215810620.4063,501436018.585651,2933839727.97506,5241344645.94323,6733.28242951116,336.514718782713,0,0,7.57814611073931,87.2706279009296,19.1784929457072,0.011264740760952,0.0151697277679427,0.0408370534761605,0.0755529235962667,0.0488222980211317,0.121931999976675,8.06899637358593e-05,0.00137260952014163
"33",304.332670723422,0.000504995454705706,0.91703697717047,0.00119381035761224,0.000492362463873975,47.2136565832599,0.00134125145531802,4.5946212820782,0.00351865683512173,0.00145119745177337,305.251898868868,51.8145889710803,1674396889.07877,19121480.713305,896115107.936267,369584197.058461,3572589273.83941,21580815.9093481,1240383147.94799,511570450.848604,2959217674.78681,5346123688.54535,6575.92803431097,328.650490510046,0,0,7.84326968165125,90.3810762243632,19.9509392111481,0.0114246917111951,0.0156301414789872,0.041433501455884,0.0766043935308624,0.0503644441445364,0.125605036973161,8.10658222308364e-05,0.00140242112218811
"34",306.375232657938,0.000483498920475311,0.875111383197227,0.00114027082021068,0.000470281185736609,47.8464046170818,0.00134413754498569,4.60271067238479,0.00352484556709172,0.00145374986665365,307.252438092062,52.4554380224453,1687666645.935,19281735.0616534,903359795.400231,372572119.006875,3640697463.18338,22016458.0542392,1264425576.90218,521486254.880561,2982880295.40376,5448625753.02036,6422.25095488477,320.970046431271,0,0,8.11035541455554,93.5118649307106,20.7330462144851,0.0115774759124826,0.0160912530597377,0.0420043292046742,0.0776077758812608,0.0519103443431344,0.129283923704255,8.14068248767789e-05,0.00143195526866908
"35",308.433281584948,0.000462992549983604,0.835129206616365,0.0010892176569661,0.0004492253613476,48.4785385368894,0.0013473995150182,4.61229698328877,0.00353218860241291,0.0014567783501477,309.270412227133,53.0971718866457,1700033985.57758,19431546.0749966,910119261.670972,375359921.480118,3707341894.1636,22443072.3259828,1287956762.40378,531191207.093083,3004944714.80367,5548932935.98644,6272.16525368196,313.4690915757,0,0,8.37941690588919,96.6631719880651,21.5248264110503,0.0117234256160857,0.0165532170090485,0.0425507254056162,0.0785652996994196,0.053460440291752,0.132969886960947,8.17162630495819e-05,0.00146123796843487
"36",310.50699199457,0.0004434322214513,0.797000398379703,0.00104053603818345,0.000429147631567185,49.1101874058545,0.00135102437797819,4.62331056618322,0.003540633035276,0.00146026108234547,311.305905508841,53.7398498905333,1711560653.76204,19571618.1644887,916426540.447924,377961228.546319,3772574436.28757,22860956.8661155,1310994465.24204,540692632.557452,3025520040.92077,5647122490.95318,6125.58700148165,306.143431344568,0,0,8.65046785880629,99.8351762160357,22.3262931565091,0.0118628577849119,0.0170161808351842,0.0430738248187793,0.0794790907411317,0.0550151564771923,0.136664096128714,8.19971149158115e-05,0.00149029348530443
"37",312.596535389993,0.000424775690613851,0.760639098688232,0.000994116447981875,0.000410002828828683,49.7414759577788,0.00135499938188519,4.6356857850978,0.00355012894923839,0.00146417747623956,313.359003383649,54.383531048684,1722304163.16437,19702607.9512095,922312408.982459,380388733.648133,3836443918.4598,23270393.8145219,1333555429.1637,549997436.886725,3044707913.74617,5743267178.32475,5982.43423045875,298.988969165379,0,0,8.92352208384503,103.028057298178,23.1374607020266,0.0119960747948985,0.0174802854310203,0.0435747106826115,0.0803511762726901,0.0565749008747078,0.140367666494267,8.2252075319894e-05,0.00151914447958075
"38",314.702080484175,0.000406982521103805,0.72596344056816,0.000949854437382787,0.000391747875304765,50.3725248338178,0.0013593120715369,4.64936078805069,0.00356062924559392,0.00146850810693987,315.429792509577,55.0282740712926,1732318083.98308,19825127.4975056,927805542.172682,382654263.155965,3898996350.17989,23671650.3317514,1355655452.54524,559112135.795496,3062603016.80924,5837435588.85238,5842.62688834684,292.001704201066,0,0,9.19859349960041,106.24199579442,23.9583441895539,0.0121233651044924,0.0179456654309029,0.0440544170133448,0.0811834896520679,0.0581400656243216,0.144081662363572,8.24835828191583e-05,0.00154781213660574
"39",316.823793387306,0.000390014016261136,0.692895362807483,0.000907650388985254,0.000374341685852676,51.0034508055789,0.00136395033494192,4.66427729195462,0.003572089483496,0.00147323464573564,317.518360756204,55.6741373719977,1741652314.55301,19939747.3218677,932932656.154271,384768835.58905,3960275125.66802,24064979.5605909,1377309454.82999,568042882.500506,3079293553.61819,5929692442.55911,5706.08679367225,285.17772911269,0,0,9.4756961334029,109.477173153493,24.7889596472338,0.012245003893638,0.018412449549922,0.0445139308062454,0.0819778746953663,0.059711027702313,0.147807100002375,8.26938441385223e-05,0.00157631628367849
"40",318.961837785489,0.00037383315248154,0.661360431792483,0.000867409292685273,0.000357745075514265,51.6343669854509,0.0013689024375947,4.68038038021934,0.00358446773064809,0.00147833979851588,319.624797204803,56.321179075637,1750353333.35005,20046999.21159,937718642.100826,386742716.798646,4020321212.26271,24450621.5291416,1398531538.10098,576795493.115093,3094861691.46111,6020098865.00793,5572.7375920343,278.513227874421,0,0,9.7548441220028,112.733771725351,25.6293239849244,0.0123612536736401,0.0188807609063408,0.0449541941424525,0.0827360898387601,0.06128814958408,0.151544950409737,8.2884856290779e-05,0.00160467549651362
"41",321.116375111094,0.0003584045141929,0.63128767180763,0.000829040531915453,0.000341920671354961,52.265383024961,0.0013741570468348,4.69761831225393,0.00359772442355828,0.00148380724813421,321.74919214862,56.9694570259335,1758464433.6706,20147378.8465528,942186690.899107,388585471.387767,4079173324.32778,24828803.9978336,1419335044.13667,585375470.180661,3109383974.80403,6108712642.64295,5442.50471340729,272.004473639584,0,0,10.0360517122606,116.011974773606,26.4794549898396,0.0124723648692078,0.0193507173279075,0.0453761062050559,0.083459812105662,0.0628717798953416,0.155296141934415,8.30584265850497e-05,0.00163290719628623
